SALES_DTL_ID,COMP_CODE,DIV_CODE,DOC_TYPE,INVNO,SM_CODE,INVDATE,ITEM_SERIAL,ITEM_CODE,ISCOMBOITEM,IS_REG_ITEM,SIZE,QTY,SALES_RATE,PUR_RATE,ITEM_DISCOUNT,NET_SALES_RATE,ANY_GIFT_ITEM,GIFT_ITEM_DESC,AMOUNT,NET_VALUE,TAX_PRCNT,Sales_Amnt,CST_AMT,CASHIER_CODE,CBU,DOC,MBU,DOM,ISDELETED,DELETEDON,DELETEDBY,VAT_PCT,Unit_Pur_Cost,Stk_Source_Refno,BTDI,DT_BTDI,BTDI_BY,hsn_code,gst_tax_pct,gst_tax_amnt,cgst_tax_amnt,sgst_tax_amnt,igst_tax_amnt,gst_sales_tax_amnt,item_desc
260,C015,DIV19,INR,INR/00000046/19-20/7BB11D20-5728-45CB-9B9E-8A4CE97FA609,2,00:00.0,1,201508,0,1,7,1,230,0,0,230,0,NULL,230,230,0,0,0,CSH001,joypur,11:07.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,10.95,5.48,5.48,0,219.05,Footwear-Syn
261,C015,DIV19,INR,INR/00000046/19-20/7BB11D20-5728-45CB-9B9E-8A4CE97FA609,2,00:00.0,2,82431,0,1,7,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,11:07.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
262,C015,DIV19,INR,INR/00000046/19-20/7BB11D20-5728-45CB-9B9E-8A4CE97FA609,10,00:00.0,3,3634,0,1,1,1,33,0,0,33,0,NULL,33,33,0,0,0,CSH001,joypur,11:07.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,5.03,2.52,2.52,0,27.97,Polish
263,C015,DIV19,INR,INR/00000046/19-20/7BB11D20-5728-45CB-9B9E-8A4CE97FA609,10,00:00.0,4,19216,0,0,1,1,50,0,0,50,0,NULL,50,50,0,0,0,CSH001,joypur,11:07.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,96039000,18,7.63,3.81,3.81,0,42.37,Brush
264,C015,DIV19,INC,INC/00000095/19-20/224DB1B4-B96F-4455-BFAC-D8A5D4EC0C55,2,00:00.0,1,82455,0,1,7,1,585,0,0,585,0,NULL,585,585,0,0,0,CSH001,joypur,11:43.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,27.86,13.93,13.93,0,557.14,Footwear-Lth
265,C015,DIV19,INC,INC/00000096/19-20/275AF79E-2CAC-4B80-A56E-62F331D48D60,10,00:00.0,1,1017,0,0,1,1,185,0,0,185,0,NULL,185,185,0,0,0,CSH001,joypur,19:00.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,28.22,14.11,14.11,0,156.78,Belt
266,C015,DIV19,INC,INC/00000096/19-20/275AF79E-2CAC-4B80-A56E-62F331D48D60,10,00:00.0,2,103936,0,0,1,1,149,0,0,149,0,NULL,149,149,0,0,0,CSH001,joypur,19:00.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,22.73,11.36,11.36,0,126.27,Belt
267,C015,DIV19,INC,INC/00000097/19-20/F06F7D40-AF41-40DB-A416-2CF06FA7C4AE,1,00:00.0,1,13889,0,0,1,1,374,0,0,374,0,NULL,374,374,0,0,0,CSH001,joypur,24:04.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,57.05,28.53,28.53,0,316.95,Belt
268,C015,DIV19,INR,INR/00000047/19-20/F8DB3CC2-ACE3-437A-9CB2-0D72B228E402,12,00:00.0,1,82450,0,1,8,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,24:30.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
269,C015,DIV19,INR,INR/00000047/19-20/F8DB3CC2-ACE3-437A-9CB2-0D72B228E402,10,00:00.0,2,3634,0,1,1,1,33,0,0,33,0,NULL,33,33,0,0,0,CSH001,joypur,24:30.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,5.03,2.52,2.52,0,27.97,Polish
270,C015,DIV19,INR,INR/00000047/19-20/F8DB3CC2-ACE3-437A-9CB2-0D72B228E402,10,00:00.0,3,19216,0,0,1,1,50,0,0,50,0,NULL,50,50,0,0,0,CSH001,joypur,24:30.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,96039000,18,7.63,3.81,3.81,0,42.37,Brush
271,C015,DIV19,INR,INR/00000048/19-20/53CC93D3-CC26-4D66-912A-BAA40940E8FB,12,00:00.0,1,23211,0,1,9,1,1600,0,0,1600,0,NULL,1600,1600,0,0,0,CSH001,joypur,25:28.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,244.07,122.03,122.03,0,1355.93,Footwear-Lth
272,C015,DIV19,INR,INR/00000049/19-20/31427327-E7A7-49F6-8FAD-E5D5CC12CD22,6,00:00.0,1,14247,0,0,5,1,330,0,0,330,0,NULL,330,330,0,0,0,CSH001,joypur,26:14.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,15.71,7.86,7.86,0,314.29,Footwear-Syn
273,C015,DIV19,INC,INC/00000098/19-20/99F2B1E4-27C3-4AA4-9F82-3E0E7F5C4F49,13,00:00.0,1,15921,0,0,1,1,770,0,0,770,0,NULL,770,770,0,0,0,CSH001,joypur,34:57.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,117.46,58.73,58.73,0,652.54,Schl-Bag
274,C015,DIV19,INR,INR/00000050/19-20/38A81498-296F-418C-A755-78A293C0E4F4,16,00:00.0,1,201445,0,1,8,1,470,0,0,470,0,NULL,470,470,0,0,0,CSH001,joypur,37:20.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,22.38,11.19,11.19,0,447.62,Footwear-Lth
275,C015,DIV19,INC,INC/00000099/19-20/058E9FC2-A6BD-44E8-8BFA-6C06047E75E5,16,00:00.0,1,89906,0,1,8,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,38:09.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
276,C015,DIV19,INC,INC/00000099/19-20/058E9FC2-A6BD-44E8-8BFA-6C06047E75E5,1,00:00.0,2,9207,0,0,1,1,234,0,0,234,0,NULL,234,234,0,0,0,CSH001,joypur,38:09.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,35.69,17.85,17.85,0,198.31,Belt
277,C015,DIV19,INC,INC/00000100/19-20/E29BC65A-4109-4FFF-8592-667A0BCA593B,6,00:00.0,1,60032,0,0,4,1,320,0,0,320,0,NULL,320,320,0,0,0,CSH001,joypur,39:30.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,15.24,7.62,7.62,0,304.76,Footwear-Syn
278,C015,DIV19,INC,INC/00000100/19-20/E29BC65A-4109-4FFF-8592-667A0BCA593B,6,00:00.0,2,103532,0,1,3,1,330,0,0,330,0,NULL,330,330,0,0,0,CSH001,joypur,39:30.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,15.71,7.86,7.86,0,314.29,Footwear-Syn
279,C015,DIV19,INC,INC/00000100/19-20/E29BC65A-4109-4FFF-8592-667A0BCA593B,10,00:00.0,3,3639,0,1,1,1,80,0,0,80,0,NULL,80,80,0,0,0,CSH001,joypur,39:30.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,12.2,6.1,6.1,0,67.8,Polish
280,C015,DIV19,INC,INC/00000100/19-20/E29BC65A-4109-4FFF-8592-667A0BCA593B,10,00:00.0,4,3641,0,1,1,1,80,0,0,80,0,NULL,80,80,0,0,0,CSH001,joypur,39:30.7,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,12.2,6.1,6.1,0,67.8,Polish
281,C015,DIV19,INC,INC/00000101/19-20/E526A659-AFC5-4878-8BDF-D82D9BD3C97A,13,00:00.0,1,8248,0,0,2,1,135,0,0,135,0,NULL,135,135,0,0,0,CSH001,joypur,42:17.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,6.43,3.21,3.21,0,128.57,Footwear-Syn
282,C015,DIV19,INC,INC/00000102/19-20/0DF805C4-81FE-4235-AC9B-B2F05A7F90D7,12,00:00.0,1,3631,0,1,1,1,37,0,0,37,0,NULL,37,37,0,0,0,CSH001,joypur,43:30.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,34051000,18,5.64,2.82,2.82,0,31.36,Polish
283,C015,DIV19,INC,INC/00000102/19-20/0DF805C4-81FE-4235-AC9B-B2F05A7F90D7,12,00:00.0,2,24823,0,1,7,1,1170,0,0,1170,0,NULL,1170,1170,0,0,0,CSH001,joypur,43:30.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,178.47,89.24,89.24,0,991.53,Footwear-Lth
284,C015,DIV19,INC,INC/00000103/19-20/8E163CD5-67BD-44B2-AD4D-3FEE084FF56E,1,00:00.0,1,14924,0,0,1,1,240,0,0,240,0,NULL,240,240,0,0,0,CSH001,joypur,47:09.8,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,36.61,18.31,18.31,0,203.39,Wallet
285,C015,DIV19,INC,INC/00000103/19-20/8E163CD5-67BD-44B2-AD4D-3FEE084FF56E,10,00:00.0,2,10318,0,0,1,1,260,0,0,260,0,NULL,260,260,0,0,0,CSH001,joypur,47:09.8,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022910,12,27.86,13.93,13.93,0,232.14,NonLth-Bag
286,C015,DIV19,INC,INC/00000103/19-20/8E163CD5-67BD-44B2-AD4D-3FEE084FF56E,10,00:00.0,3,101503,0,0,1,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,47:09.8,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42022910,12,36.43,18.21,18.21,0,303.57,NonLth-Bag
287,C015,DIV19,INC,INC/00000104/19-20/4026BF67-FAB7-4F5A-BF6B-6022FCFD7763,13,00:00.0,1,24769,0,1,1,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,48:58.1,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,51.86,25.93,25.93,0,288.14,Schl-Bag
288,C015,DIV19,INR,INR/00000051/19-20/F1464255-3027-4A94-B289-C9DB7E184197,10,00:00.0,1,15752,0,0,1,1,1270,0,0,1270,0,NULL,1270,1270,0,0,0,CSH001,joypur,57:10.2,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021160,18,193.73,96.86,96.86,0,1076.27,LthBag-Lad
289,C015,DIV19,INR,INR/00000051/19-20/F1464255-3027-4A94-B289-C9DB7E184197,13,00:00.0,2,14253,0,1,12,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,57:10.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
290,C015,DIV19,INR,INR/00000051/19-20/F1464255-3027-4A94-B289-C9DB7E184197,13,00:00.0,3,8201,0,0,9,1,130,0,0,130,0,NULL,130,130,0,0,0,CSH001,joypur,57:10.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,6.19,3.1,3.1,0,123.81,Footwear-Syn
291,C015,DIV19,INR,INR/00000051/19-20/F1464255-3027-4A94-B289-C9DB7E184197,6,00:00.0,4,16202,0,0,5,1,299,0,0,299,0,NULL,299,299,0,0,0,CSH001,joypur,57:10.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.24,7.12,7.12,0,284.76,Footwear-Syn
292,C015,DIV19,INR,INR/00000051/19-20/F1464255-3027-4A94-B289-C9DB7E184197,6,00:00.0,5,14257,0,1,6,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,57:10.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,16.19,8.1,8.1,0,323.81,Footwear-Syn
293,C015,DIV19,INR,INR/00000052/19-20/BFE30B38-8796-4F62-884C-C9BD0721A969,16,00:00.0,1,23203,0,1,6,1,1600,0,0,1600,0,NULL,1600,1600,0,0,0,CSH001,joypur,58:53.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,244.07,122.03,122.03,0,1355.93,Footwear-Lth
294,C015,DIV19,INR,INR/00000052/19-20/BFE30B38-8796-4F62-884C-C9BD0721A969,16,00:00.0,2,24823,0,1,7,1,1170,0,0,1170,0,NULL,1170,1170,0,0,0,CSH001,joypur,58:53.9,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,64039990,18,178.47,89.24,89.24,0,991.53,Footwear-Lth
295,C015,DIV19,INC,INC/00000105/19-20/99837A6F-209D-4769-A721-C5577409E0CE,6,00:00.0,1,721,0,0,5,1,300,0,0,300,0,NULL,300,300,0,0,0,CSH001,joypur,59:16.8,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.29,7.14,7.14,0,285.71,Footwear-Syn
296,C015,DIV19,INC,INC/00000106/19-20/E382D413-E710-4F5D-8F46-21C4D7A46720,1,00:00.0,1,8853,0,0,1,1,355,0,0,355,0,NULL,355,355,0,0,0,CSH001,joypur,02:29.3,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,54.15,27.08,27.08,0,300.85,Wallet
297,C015,DIV19,INR,INR/00000053/19-20/5C79D715-0DDC-4D14-8F19-DD20E823AE87,12,00:00.0,1,104521,0,1,9,1,440,0,0,440,0,NULL,440,440,0,0,0,CSH001,joypur,02:55.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,20.95,10.48,10.48,0,419.05,Footwear-Syn
298,C015,DIV19,INR,INR/00000053/19-20/5C79D715-0DDC-4D14-8F19-DD20E823AE87,12,00:00.0,2,85846,0,1,9,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,02:55.9,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.76,11.88,11.88,0,475.24,Footwear-Lth
299,C015,DIV19,INC,INC/00000107/19-20/8A3EE194-F947-4FA8-9384-0F8A2C064A01,12,00:00.0,1,85869,0,1,7,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,05:54.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.76,11.88,11.88,0,475.24,Footwear-Lth
300,C015,DIV19,INR,INR/00000054/19-20/BCC70B1E-F2A5-4679-A214-216B273741F2,10,00:00.0,1,12520,0,0,1,1,810,0,0,810,0,NULL,810,810,0,0,0,CSH001,joypur,13:07.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42022190,18,123.56,61.78,61.78,0,686.44,LthBag-Gnt
301,C015,DIV19,INC,INC/00000108/19-20/72F4A2B9-53A9-4CF9-BEFE-6550D14C92B0,16,00:00.0,1,89906,0,1,8,1,610,0,0,610,0,NULL,610,610,0,0,0,CSH001,joypur,13:39.7,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.05,14.52,14.52,0,580.95,Footwear-Lth
302,C015,DIV19,INC,INC/00000109/19-20/4B08BA24-91EE-46DB-8130-46F8AFA9B592,1,00:00.0,1,13891,0,0,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,14:43.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,70.93,35.47,35.47,0,394.07,Belt
303,C015,DIV19,INC,INC/00000109/19-20/4B08BA24-91EE-46DB-8130-46F8AFA9B592,16,00:00.0,2,200211,0,1,10,1,590,0,0,590,0,NULL,590,590,0,0,0,CSH001,joypur,14:43.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,28.1,14.05,14.05,0,561.9,Footwear-Lth
304,C015,DIV19,INC,INC/00000109/19-20/4B08BA24-91EE-46DB-8130-46F8AFA9B592,16,00:00.0,3,82453,0,1,11,1,585,0,0,585,0,NULL,585,585,0,0,0,CSH001,joypur,14:43.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,27.86,13.93,13.93,0,557.14,Footwear-Lth
305,C015,DIV19,INR,INR/00000055/19-20/95453705-B31E-4C87-87C4-0D543F453EE2,13,00:00.0,1,45322,0,0,1,1,250,0,0,250,0,NULL,250,250,0,0,0,CSH001,joypur,15:20.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,11.9,5.95,5.95,0,238.1,Footwear-Syn
306,C015,DIV19,INC,INC/00000110/19-20/99038158-820D-46C9-A44D-5E2D19C1E311,13,00:00.0,1,10016,0,0,1,1,425,0,0,425,0,NULL,425,425,0,0,0,CSH001,joypur,16:42.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,64.83,32.42,32.42,0,360.17,Schl-Bag
307,C015,DIV19,INC,INC/00000111/19-20/4FEF7608-8EF4-4AE8-94A1-B39D40794335,12,00:00.0,1,1670,0,0,10,1,280,0,0,280,0,NULL,280,280,0,0,0,CSH001,joypur,22:28.1,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,13.33,6.67,6.67,0,266.67,Footwear-Syn
308,C015,DIV19,INC,INC/00000112/19-20/5D010668-C37F-4705-B836-7F7CBDC315B5,12,00:00.0,1,17404,0,1,7,1,860,0,0,860,0,NULL,860,860,0,0,0,CSH001,joypur,23:07.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,40.95,20.48,20.48,0,819.05,Footwear-Syn
309,C015,DIV19,INC,INC/00000112/19-20/5D010668-C37F-4705-B836-7F7CBDC315B5,1,00:00.0,2,13890,0,0,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,23:07.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,70.93,35.47,35.47,0,394.07,Belt
310,C015,DIV19,INC,INC/00000112/19-20/5D010668-C37F-4705-B836-7F7CBDC315B5,12,00:00.0,3,6345,0,1,7,1,340,0,0,340,0,NULL,340,340,0,0,0,CSH001,joypur,23:07.0,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,16.19,8.1,8.1,0,323.81,Footwear-Syn
311,C015,DIV19,INC,INC/00000113/19-20/1C5BD1FE-EACE-463C-944B-50C09E2B6674,13,00:00.0,1,15875,0,0,1,1,350,0,0,350,0,NULL,350,350,0,0,0,CSH001,joypur,23:51.0,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,53.39,26.69,26.69,0,296.61,Schl-Bag
312,C015,DIV19,INC,INC/00000114/19-20/0172F1DB-6AC2-4B35-BD10-2651629F8632,6,00:00.0,1,9627,0,1,5,1,220,0,0,220,0,NULL,220,220,0,0,0,CSH001,joypur,24:33.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,10.48,5.24,5.24,0,209.52,Footwear-Syn
313,C015,DIV19,INR,INR/00000056/19-20/348EAC65-59C5-49BA-B8AC-5FB2133DDE1E,16,00:00.0,1,200209,0,1,7,1,620,0,0,620,0,NULL,620,620,0,0,0,CSH001,joypur,25:43.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.52,14.76,14.76,0,590.48,Footwear-Lth
314,C015,DIV19,INR,INR/00000056/19-20/348EAC65-59C5-49BA-B8AC-5FB2133DDE1E,16,00:00.0,2,17405,0,0,8,1,890,0,0,890,0,NULL,890,890,0,0,0,CSH001,joypur,25:43.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,42.38,21.19,21.19,0,847.62,Footwear-Lth
315,C015,DIV19,INR,INR/00000056/19-20/348EAC65-59C5-49BA-B8AC-5FB2133DDE1E,16,00:00.0,3,200210,0,1,7,1,590,0,0,590,0,NULL,590,590,0,0,0,CSH001,joypur,25:43.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,28.1,14.05,14.05,0,561.9,Footwear-Lth
316,C015,DIV19,INR,INR/00000056/19-20/348EAC65-59C5-49BA-B8AC-5FB2133DDE1E,16,00:00.0,4,200211,0,1,7,1,590,0,0,590,0,NULL,590,590,0,0,0,CSH001,joypur,25:43.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,28.1,14.05,14.05,0,561.9,Footwear-Lth
317,C015,DIV19,INR,INR/00000056/19-20/348EAC65-59C5-49BA-B8AC-5FB2133DDE1E,16,00:00.0,5,200208,0,1,7,1,620,0,0,620,0,NULL,620,620,0,0,0,CSH001,joypur,25:43.2,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,29.52,14.76,14.76,0,590.48,Footwear-Lth
318,C015,DIV19,INC,INC/00000115/19-20/8105F851-B62C-46BF-B2DE-D31DF42E56A5,6,00:00.0,1,3501,0,0,7,1,210,0,0,210,0,NULL,210,210,0,0,0,CSH001,joypur,30:34.3,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,10,5,5,0,200,Footwear-Syn
319,C015,DIV19,INR,INR/00000057/19-20/514D4113-811C-4446-9751-A595F0ABB8BB,6,00:00.0,1,105606,0,1,5,1,399,0,0,399,0,NULL,399,399,0,0,0,CSH001,joypur,34:00.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,19,9.5,9.5,0,380,Footwear-Syn
320,C015,DIV19,INR,INR/00000057/19-20/514D4113-811C-4446-9751-A595F0ABB8BB,6,00:00.0,2,17261,0,0,5,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,34:00.5,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,23.76,11.88,11.88,0,475.24,Footwear-Lth
321,C015,DIV19,INR,INR/00000057/19-20/514D4113-811C-4446-9751-A595F0ABB8BB,10,00:00.0,3,164071,0,0,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,34:00.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42023120,18,70.93,35.47,35.47,0,394.07,Wallet
322,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,6,00:00.0,1,19803,0,1,6,1,299,0,0,299,0,NULL,299,299,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.24,7.12,7.12,0,284.76,Footwear-Syn
323,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,6,00:00.0,2,24019,0,1,5,1,499,0,0,499,0,NULL,499,499,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,23.76,11.88,11.88,0,475.24,Footwear-Syn
324,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,10,00:00.0,3,27840,0,0,1,1,40,0,0,40,0,NULL,40,40,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,12,0,NULL,0,NULL,NULL,42023190,12,4.29,2.14,2.14,0,35.71,KeyRing
325,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,1,00:00.0,4,13871,0,0,1,1,325,0,0,325,0,NULL,325,325,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,49.58,24.79,24.79,0,275.42,Belt
326,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,1,00:00.0,5,13891,0,0,1,1,465,0,0,465,0,NULL,465,465,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,70.93,35.47,35.47,0,394.07,Belt
327,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,12,00:00.0,6,82456,0,1,10,1,585,0,0,585,0,NULL,585,585,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64039990,5,27.86,13.93,13.93,0,557.14,Footwear-Lth
328,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,12,00:00.0,7,4802,0,0,1,1,60,0,0,60,0,NULL,60,60,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,2.86,1.43,1.43,0,57.14,Socks
329,C015,DIV19,INC,INC/00000116/19-20/320BFEF3-329F-45B4-82BE-F2991121169F,12,00:00.0,8,4803,0,0,1,1,78,0,0,78,0,NULL,78,78,0,0,0,CSH001,joypur,44:41.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,61159500,5,3.71,1.86,1.86,0,74.29,Socks
330,C015,DIV19,INC,INC/00000117/19-20/F44075B7-1B69-46A9-850A-8946C0834009,13,00:00.0,1,15875,0,0,1,1,350,0,0,350,0,NULL,350,350,0,0,0,CSH001,joypur,45:32.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42021240,18,53.39,26.69,26.69,0,296.61,Schl-Bag
331,C015,DIV19,INC,INC/00000118/19-20/B5A96705-E9AD-4ACC-B412-1C61338F869C,1,00:00.0,1,13871,0,0,1,1,325,0,0,325,0,NULL,325,325,0,0,0,CSH001,joypur,47:38.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,49.58,24.79,24.79,0,275.42,Belt
332,C015,DIV19,INC,INC/00000118/19-20/B5A96705-E9AD-4ACC-B412-1C61338F869C,1,00:00.0,2,13889,0,0,1,1,374,0,0,374,0,NULL,374,374,0,0,0,CSH001,joypur,47:38.5,NULL,NULL,0,NULL,NULL,18,0,NULL,0,NULL,NULL,42033000,18,57.05,28.53,28.53,0,316.95,Belt
333,C015,DIV19,INC,INC/00000119/19-20/6F36D43C-5462-4336-9810-5C1E4BA3641C,13,00:00.0,1,63268,0,0,13,1,390,0,0,390,0,NULL,390,390,0,0,0,CSH001,joypur,01:50.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,18.57,9.29,9.29,0,371.43,Footwear-Syn
334,C015,DIV19,INC,INC/00000119/19-20/6F36D43C-5462-4336-9810-5C1E4BA3641C,6,00:00.0,2,60032,0,0,5,1,320,0,0,320,0,NULL,320,320,0,0,0,CSH001,joypur,01:50.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,15.24,7.62,7.62,0,304.76,Footwear-Syn
335,C015,DIV19,INC,INC/00000119/19-20/6F36D43C-5462-4336-9810-5C1E4BA3641C,6,00:00.0,3,104905,0,1,6,1,300,0,0,300,0,NULL,300,300,0,0,0,CSH001,joypur,01:50.6,NULL,NULL,0,NULL,NULL,5,0,NULL,0,NULL,NULL,64029990,5,14.29,7.14,7.14,0,285.71,Footwear-Syn
